application_id,application_channel,product_applied,requested_limit,city_tier,state,residence_type,residence_stability,existing_bank_rel,num_existing_products,preferred_lang,employer_category,employment_type,years_in_current_job,total_work_exp_years,gross_annual_income,net_monthly_income,income_proof_type,income_verified_flag,salary_account_flag,avg_monthly_credit,income_stability_score,employer_stability_score,bureau_score,bureau_score_vintage,num_active_loans,num_active_cards,num_closed_loans,total_active_balance,total_credit_limit_bureau,bureau_utilization,credit_age_oldest,credit_age_newest,credit_age_avg,num_inquiries_1m,num_inquiries_3m,num_inquiries_6m,dpd_30_ever,dpd_60_ever,dpd_90_ever,written_off_ever,settled_ever,num_delinquent_now,home_loan_flag,home_loan_emi,personal_loan_flag,personal_loan_emi,auto_loan_flag,auto_loan_emi,total_existing_emi,foir,num_credit_cards_existing,total_card_limit_existing,banking_vintage_months,avg_monthly_balance,min_monthly_balance,balance_stability,fixed_deposit_flag,fd_amount,investment_flag,premium_banking_flag,internal_app_score,bureau_score_segment,debt_to_income_ratio,repayment_capacity,leverage_ratio,credit_to_income,payment_track_score,relationship_score,fraud_risk_score,policy_override_flag,approved,credit_limit_assigned
304887,DSA,Gold,200000,Tier1,Others,Rented,100,1,3,Hindi,Large-Private,Business-Owner,1.8,4.1,4893810,284526,Form16,1,1,268926,57.4,63.4,633,52,2,4,8,276102,1505245,0.183,78,35,56,1,4,5,0,1,0,0,1,0,0,0,1,6692,0,0,6692,0.024,0,0,95,357069,128434,0.736,0,0,0,0,254.5,Poor,0.056,0.976,0.056,0.308,0.536,0.763,8.8,0,0,0
304888,Online,Classic,150000,Tier1,DL,Company-provided,88,1,2,Hindi,Large-Private,Salaried,1.7,4.8,2512329,145444,ITR,1,1,141113,29.2,46.8,722,31,6,4,2,3752926,1447068,1.5,111,9,60,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4614,4614,0.032,4,157667,40,461902,178001,0.719,0,0,0,0,213.0,Good,1.494,0.968,1.494,0.576,0.494,0.514,19.2,0,1,85000
304889,DSA,Gold,75000,Tier2,TN,Rented,13,1,1,Hindi,Govt,Salaried,0.8,9.4,433749,26320,Bank-Statement,1,0,35721,52.1,81.3,558,20,6,4,4,3656857,1191590,1.5,27,27,27,1,4,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,27,414878,192466,0.363,1,498885,1,1,147.5,Poor,5.0,1.0,8.431,2.747,0.679,0.824,16.9,0,0,0
304890,DSA,Platinum,50000,Tier3,RJ,Rented,63,0,0,Regional,Large-Private,Salaried,1.1,3.9,3274150,182035,ITR,0,0,7221,68.1,49.8,826,45,2,0,6,4128141,721692,1.5,164,26,95,3,4,8,0,0,0,0,1,0,1,26889,1,6311,0,0,33200,0.182,3,454099,0,0,0,0.0,0,0,1,0,351.6,Excellent,1.261,0.818,1.261,0.22,0.686,0.455,13.2,0,0,0
304891,DSA,Gold,100000,Tier1,MH,Owned,83,0,0,Hindi,PSU,Salaried,3.7,9.4,2977340,185644,CA-Certificate,0,1,190977,53.7,24.4,555,57,1,3,1,3358441,699185,1.5,174,25,99,2,3,5,1,1,0,0,0,1,0,0,1,29439,0,0,29439,0.159,0,0,0,0,0,0.0,0,0,0,0,949.3,Poor,1.128,0.841,1.128,0.235,0.231,0.36,9.9,0,0,0
304892,Branch,Gold,200000,Tier1,TN,Rented,99,1,1,Hindi,Govt,Salaried,0.1,2.3000000000000003,1462317,82126,ITR,0,0,40819,31.5,88.8,427,43,1,3,4,4698810,194249,1.5,11,32,21,0,4,7,1,0,0,0,0,0,1,30873,0,0,0,0,30873,0.376,3,416021,112,214400,68675,0.531,1,879435,1,0,199.2,Very Poor,3.213,0.624,3.213,0.133,0.371,0.586,10.8,0,0,0
304893,Online,Gold,100000,Tier2,TN,Rented,58,0,0,Hindi,Large-Private,Business-Owner,0.3,1.8,3248291,215218,Form16,1,1,227595,76.7,68.0,310,12,4,3,0,2804179,649320,1.5,101,4,52,1,1,1,1,1,0,0,0,2,0,0,1,4598,0,0,4598,0.021,4,106847,0,0,0,0.0,0,0,0,0,447.9,Very Poor,0.863,0.979,0.863,0.2,0.3,0.226,14.2,0,0,0
304894,Branch,Gold,75000,Tier2,AP,Rented,47,1,2,English,Gig,Salaried,4.8,8.7,3827493,235650,Bank-Statement,1,1,257581,64.0,36.8,451,52,0,2,5,2457865,238599,1.5,182,34,108,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,4,297215,18,280932,144355,0.518,1,618688,0,0,968.3,Very Poor,0.642,1.0,0.642,0.062,0.644,0.763,5.6,0,0,0
304895,Pre-approved,Gold,50000,Tier2,WB,Owned,53,1,1,Hindi,Large-Private,Business-Owner,2.2,2.7,725861,42019,Form16,1,1,39159,95.1,43.9,682,52,0,3,7,265310,1586300,0.167,211,29,120,4,6,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,69,335224,261752,0.624,1,697423,1,0,75.6,Fair,0.366,1.0,0.366,2.185,0.72,0.974,1.8,0,0,0
304896,Online,Gold,150000,Tier3,DL,Owned,102,0,0,English,Self-Employed,Self-Employed,0.8,1.4,4197084,249930,None,1,1,238072,70.3,78.7,484,26,1,0,9,3667811,485735,1.5,16,16,16,4,4,5,0,0,0,0,1,1,1,49001,0,0,0,0,49001,0.196,2,237983,0,0,0,0.0,0,0,0,0,192.8,Very Poor,0.874,0.804,0.874,0.116,0.456,0.66,0.4,0,0,0
304897,Pre-approved,Gold,200000,Tier3,MH,Family-owned,101,1,4,Hindi,Large-Private,Professional,0.8,5.0,3436845,201100,Form16,1,1,199963,66.3,71.1,512,35,5,4,2,3060329,736304,1.5,98,31,64,3,6,9,0,0,1,0,0,1,0,0,0,0,1,15437,15437,0.077,3,192744,49,58059,37519,0.634,0,0,0,0,301.0,Very Poor,0.89,0.923,0.89,0.214,0.365,0.737,10.6,0,0,0
304898,Pre-approved,Gold,75000,Tier2,WB,Rented,71,1,4,Regional,Govt,Business-Owner,0.7,1.2,1653841,91598,Form16,1,1,91353,48.1,51.0,479,14,5,2,2,4336458,157675,1.5,131,1,66,1,1,4,0,0,0,0,0,2,0,0,1,2675,0,0,2675,0.029,0,0,85,290145,90707,0.151,0,0,1,1,43.1,Very Poor,2.622,0.971,2.622,0.095,0.906,0.829,8.3,0,0,0
304899,Online,Platinum,500000,Tier2,RJ,Owned,113,1,2,Hindi,Large-Private,Self-Employed,3.7,8.2,1575167,97620,CA-Certificate,1,1,98014,66.0,86.4,355,21,5,2,8,2489179,518330,1.5,128,9,68,0,1,5,0,0,0,0,0,2,0,0,1,4114,1,6890,11004,0.113,2,352813,50,173479,99693,0.428,1,39182,0,0,489.0,Very Poor,1.58,0.887,1.58,0.329,0.897,0.48,2.1,0,0,0
304900,Pre-approved,Gold,150000,Tier1,RJ,Family-owned,1,1,4,Hindi,Large-Private,Salaried,3.0,4.4,2248075,128465,Form16,1,1,140800,29.3,47.7,572,15,3,0,6,1891693,1682262,1.124,55,26,40,1,3,6,0,0,0,0,0,1,0,0,1,22266,0,0,22266,0.173,3,383262,96,129742,58910,0.568,0,0,0,0,737.6,Poor,0.841,0.827,0.841,0.748,0.854,0.745,15.8,0,1,140000
304901,Branch,Classic,50000,Tier1,Others,Family-owned,52,1,1,English,PSU,Salaried,3.0,3.5,2662810,154728,ITR,1,1,156426,54.4,39.0,545,40,4,4,5,2341155,1220105,1.5,32,6,19,4,4,5,0,1,0,1,1,2,0,0,0,0,1,12725,12725,0.082,1,351032,31,205860,127227,0.681,0,0,1,1,579.6,Very Poor,0.879,0.918,0.879,0.458,0.543,0.769,4.4,0,0,0
304902,Online,Gold,50000,Tier3,AP,Family-owned,3,1,4,Regional,Self-Employed,Professional,4.2,4.7,1566230,97106,Bank-Statement,0,0,49848,41.8,28.4,412,32,1,0,0,1057807,495504,1.5,138,3,70,3,7,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,390457,22,240310,136517,0.238,1,77847,0,1,853.4,Very Poor,0.675,1.0,0.675,0.316,0.181,0.733,11.1,0,0,0
304903,Branch,Classic,25000,Tier1,WB,Family-owned,18,1,1,Hindi,Large-Private,Salaried,0.3,4.3,1074871,58937,ITR,1,1,64633,41.7,38.8,314,25,5,0,7,1245107,1656127,0.752,223,2,112,4,6,6,0,1,0,0,0,1,1,38875,0,0,0,0,38875,0.66,1,365995,51,326937,176858,0.91,1,686285,0,1,610.5,Very Poor,1.158,0.34,1.158,1.541,0.467,0.8,2.3,0,0,0
304904,DSA,Gold,50000,Tier2,WB,Rented,112,1,1,English,Large-Private,Salaried,1.2,2.1,655333,39557,Form16,1,1,39734,58.6,23.7,352,45,5,4,5,1357262,798993,1.5,127,5,66,4,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,147221,62961,0.498,0,0,0,0,671.7,Very Poor,2.071,1.0,2.071,1.219,0.892,0.791,10.3,0,0,0
304905,Pre-approved,Classic,50000,Tier3,KA,Owned,98,0,0,English,Self-Employed,Business-Owner,7.5,8.0,4267211,243714,None,1,0,27798,60.4,68.6,629,42,2,2,5,907872,1713656,0.53,178,34,106,0,2,5,0,1,0,0,0,2,0,0,1,9335,0,0,9335,0.038,3,469698,0,0,0,0.0,0,0,0,1,143.7,Poor,0.213,0.962,0.213,0.402,0.684,0.225,11.1,0,1,385000
304906,Online,Platinum,25000,Tier3,Others,Rented,31,1,3,English,Large-Private,Self-Employed,8.1,13.0,2483944,157714,Form16,1,1,144347,38.3,41.0,550,36,4,1,1,1764273,834998,1.5,72,15,43,3,6,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,55,116420,54058,0.367,0,0,0,0,279.4,Very Poor,0.71,1.0,0.71,0.336,0.369,0.519,21.2,0,0,0
304907,DSA,Classic,75000,Tier2,GJ,Rented,104,1,1,Hindi,SME,Professional,0.2,1.3,856290,55593,ITR,1,0,17686,73.3,37.6,728,15,7,1,7,2354419,546230,1.5,185,15,100,3,3,4,0,0,0,0,1,2,1,49503,0,0,0,0,49503,0.89,1,293168,56,380140,240362,0.418,1,274380,1,0,997.1,Good,2.75,0.11,2.75,0.638,0.909,0.853,9.3,0,1,30000
304908,Online,Classic,75000,Tier1,Others,Family-owned,49,0,0,Hindi,Large-Private,Salaried,2.7,2.8000000000000003,2167296,138351,Form16,1,1,132787,87.9,31.1,469,6,7,1,1,1724216,905394,1.5,84,26,55,4,4,7,0,1,0,0,0,1,1,25906,1,15413,0,0,41319,0.299,0,0,0,0,0,0.0,0,0,0,0,903.9,Very Poor,0.796,0.701,0.796,0.418,0.696,0.182,3.7,0,0,0
304909,Online,Gold,25000,Tier3,UP,Owned,56,0,0,Hindi,Self-Employed,Self-Employed,0.7,0.7,3940581,250784,CA-Certificate,1,1,235258,31.5,46.7,604,44,1,0,1,3374323,1839938,1.5,176,13,94,0,3,6,1,0,0,0,0,2,0,0,0,0,1,13812,13812,0.055,4,390150,0,0,0,0.0,0,0,1,0,78.6,Poor,0.856,0.945,0.856,0.467,0.388,0.278,1.6,0,0,0
304910,Pre-approved,Gold,150000,Tier2,DL,Owned,94,1,4,Hindi,PSU,Salaried,3.4,4.0,3479703,198758,Form16,1,1,211500,80.1,71.2,355,12,0,2,1,62759,480298,0.131,97,3,50,0,0,2,0,0,0,0,0,2,0,0,0,0,1,17898,17898,0.09,4,447141,32,191235,82272,0.869,1,628408,0,0,376.7,Very Poor,0.018,0.91,0.018,0.138,0.721,0.706,8.7,0,1,160000
304911,Online,Classic,100000,Tier1,KA,Rented,84,1,4,English,Govt,Self-Employed,1.3,2.9000000000000004,4566007,283161,CA-Certificate,1,1,305679,96.2,48.9,496,15,0,4,1,260235,1205292,0.216,108,3,55,0,3,7,0,0,0,0,0,2,1,76537,1,10590,0,0,87127,0.308,2,159194,32,168462,120021,0.721,0,0,0,0,524.4,Very Poor,0.057,0.692,0.057,0.264,0.92,0.747,7.2,0,0,0
304912,DSA,Classic,300000,Tier1,RJ,Owned,59,0,0,Regional,Large-Private,Salaried,4.5,4.7,2823996,163569,ITR,1,0,21873,87.8,12.2,830,16,4,3,3,134452,521957,0.258,90,34,62,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3,384636,0,0,0,0.0,1,772774,0,0,639.0,Excellent,0.048,1.0,0.048,0.185,0.3,0.132,10.5,0,0,0
304913,Branch,Signature,50000,Tier1,GJ,Family-owned,25,1,3,English,Large-Private,Salaried,7.1,7.3999999999999995,2926520,177342,ITR,1,1,176244,90.0,74.9,681,51,6,1,4,4556081,521854,1.5,181,18,99,4,7,8,1,0,0,1,0,1,1,50704,1,16241,0,0,66945,0.377,2,133317,18,373228,223261,0.754,1,256166,1,0,187.5,Fair,1.557,0.623,1.557,0.178,0.158,0.896,8.4,0,0,0
304914,DSA,Classic,100000,Tier2,TN,Owned,106,1,2,English,Large-Private,Salaried,6.1,8.8,1753096,99541,Form16,1,0,10475,60.4,53.2,841,37,3,4,9,2496530,461105,1.5,37,26,31,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,8,8211,5038,0.241,1,981799,0,0,958.3,Excellent,1.424,1.0,1.424,0.263,0.198,0.892,0.6,0,1,265000
304915,DSA,Gold,75000,Tier2,KA,Family-owned,32,0,0,English,Govt,Salaried,6.0,11.3,1355043,86691,CA-Certificate,1,1,93583,64.8,31.1,451,21,6,2,9,3221148,1399786,1.5,109,17,63,1,3,3,0,0,1,0,0,2,1,20754,1,6645,0,0,27399,0.316,1,207682,0,0,0,0.0,0,0,0,0,953.3,Very Poor,2.377,0.684,2.377,1.033,0.766,0.357,2.9,0,0,0
304916,DSA,Gold,50000,Tier2,MH,Owned,20,0,0,Hindi,Self-Employed,Business-Owner,3.9,4.9,4470380,252977,CA-Certificate,1,1,259204,53.5,95.1,377,58,5,3,6,2315099,300490,1.5,135,28,81,3,5,5,0,0,0,0,0,1,1,61450,0,0,0,0,61450,0.243,0,0,0,0,0,0.0,1,413429,0,1,739.5,Very Poor,0.518,0.757,0.518,0.067,0.87,0.063,24.1,0,0,0
304917,Pre-approved,Gold,100000,Tier1,KA,Owned,93,1,2,Hindi,Large-Private,Salaried,1.5,1.7,3991566,248253,Bank-Statement,1,0,21865,88.5,40.3,679,15,0,3,0,55466,1453709,0.038,102,20,61,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,468213,53,180497,86986,0.727,0,0,0,0,449.0,Fair,0.014,1.0,0.014,0.364,0.884,0.611,7.9,0,1,10000
304918,Online,Platinum,100000,Tier2,Others,Owned,84,0,0,Hindi,Govt,Business-Owner,1.6,2.4000000000000004,339464,20369,None,0,1,18548,61.2,57.2,820,47,0,3,4,1058682,1948598,0.543,165,26,95,4,5,6,1,1,0,0,0,2,0,0,1,13204,0,0,13204,0.648,2,109898,0,0,0,0.0,0,0,0,0,855.5,Excellent,3.119,0.352,3.119,5.74,0.252,0.463,6.0,1,0,0
304919,Online,Signature,50000,Tier3,DL,Owned,91,1,1,Hindi,Self-Employed,Professional,1.8,2.9000000000000004,3457393,223257,Form16,1,1,229456,40.9,37.1,721,9,2,4,0,4161761,29407,1.5,39,9,24,4,7,7,0,0,0,0,0,2,0,0,1,20960,1,7453,28413,0.127,4,499794,89,109342,85670,0.468,1,64054,1,0,375.1,Good,1.204,0.873,1.204,0.009,0.828,0.526,1.9,0,1,225000
304920,Branch,Gold,300000,Tier1,MH,Rented,110,1,4,Regional,Large-Private,Business-Owner,3.9,4.1,1420938,81652,CA-Certificate,1,1,78583,60.2,81.5,772,18,6,4,7,988937,1802132,0.549,153,24,88,1,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,4,466800,115,120625,36191,0.721,0,0,0,0,638.1,Good,0.696,1.0,0.696,1.268,0.783,0.948,4.8,0,1,45000
304921,DSA,Signature,75000,Tier1,AP,Family-owned,0,0,0,Hindi,Large-Private,Salaried,0.4,0.9,2517152,152814,None,1,1,142501,22.1,63.0,454,35,7,0,7,2585886,1556359,1.5,57,1,29,3,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,4,82891,0,0,0,0.0,0,0,1,0,433.8,Very Poor,1.027,1.0,1.027,0.618,0.36,0.052,2.1,0,0,0
304922,Online,Platinum,300000,Tier1,WB,Family-owned,79,1,1,Hindi,Govt,Business-Owner,4.2,6.4,588210,33909,ITR,1,1,32325,82.4,26.1,357,6,5,3,2,3464768,675310,1.5,65,32,48,4,7,11,0,0,0,0,0,0,1,54153,1,2248,0,0,56401,1.663,4,396469,117,18473,9732,0.665,0,0,0,0,642.0,Very Poor,5.0,0.0,5.89,1.148,0.716,0.817,32.0,0,1,25000
304923,Branch,Platinum,50000,Tier3,RJ,Family-owned,88,1,4,English,Self-Employed,Professional,2.7,4.4,492158,26749,ITR,1,1,25900,79.5,67.2,375,49,0,0,4,1958097,1038493,1.5,102,15,58,0,2,2,1,0,1,0,0,2,0,0,1,9880,1,11373,21253,0.795,0,0,26,37987,12027,0.74,1,969923,0,0,602.2,Very Poor,3.979,0.205,3.979,2.11,0.074,0.65,7.8,0,0,0
304924,Branch,Classic,100000,Tier1,RJ,Owned,89,0,0,English,SME,Professional,1.7,1.9,3864949,219644,ITR,1,1,240897,63.3,82.0,387,11,1,4,4,2045317,1292639,1.5,99,8,53,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1092,0,0,0,0.0,1,541388,0,0,352.4,Very Poor,0.529,1.0,0.529,0.334,0.45,0.414,1.9,0,0,0
304925,Online,Classic,50000,Tier2,TN,Rented,71,1,4,English,Large-Private,Salaried,5.4,7.5,2189088,119292,Bank-Statement,0,0,43758,93.1,52.1,510,23,1,0,7,3584728,289856,1.5,77,19,48,0,3,4,1,0,0,0,0,0,1,31339,0,0,0,0,31339,0.263,1,492197,84,296352,230185,0.741,1,13178,0,0,581.7,Very Poor,1.638,0.737,1.638,0.132,0.117,0.518,0.5,0,0,0
304926,Online,Platinum,75000,Tier1,DL,Family-owned,117,1,4,Regional,Self-Employed,Salaried,0.0,2.9,4834442,319497,Bank-Statement,1,1,292918,75.9,76.6,578,34,2,2,6,1931184,1719521,1.123,156,33,94,0,2,3,0,0,0,0,0,2,0,0,0,0,1,21314,21314,0.067,3,163879,26,393071,283073,0.628,0,0,0,0,232.0,Poor,0.399,0.933,0.399,0.356,0.912,0.687,3.5,0,1,380000
304927,Online,Classic,150000,Tier1,DL,Rented,76,1,2,Hindi,Large-Private,Salaried,0.3,0.8999999999999999,536012,31059,Form16,1,1,33595,86.5,95.5,552,15,0,0,6,3183200,1657227,1.5,193,23,108,2,4,6,1,0,0,0,0,2,0,0,1,26355,0,0,26355,0.849,1,475404,23,473997,157665,0.973,1,905922,0,0,988.1,Poor,5.0,0.151,5.939,3.092,0.316,0.811,19.9,0,0,0
304928,DSA,Gold,500000,Tier2,RJ,Rented,32,0,0,Hindi,Govt,Salaried,0.8,8.0,1846030,101846,CA-Certificate,1,1,105953,46.4,33.8,553,15,4,2,3,4906638,373882,1.5,59,8,33,1,4,4,0,0,1,1,0,1,0,0,0,0,1,5337,5337,0.052,2,85205,0,0,0,0.0,1,505596,1,0,775.2,Poor,2.658,0.948,2.658,0.203,0.714,0.017,0.2,0,0,0
304929,Pre-approved,Classic,50000,Tier2,AP,Family-owned,83,0,0,English,SME,Salaried,3.0,6.8,4383270,260672,Form16,1,0,14017,72.7,31.4,304,53,3,4,3,838466,1772510,0.473,20,27,23,2,3,5,0,0,0,0,0,1,0,0,1,28695,0,0,28695,0.11,0,0,0,0,0,0.0,1,741621,0,0,529.7,Very Poor,0.191,0.89,0.191,0.404,0.786,0.629,11.6,1,1,500000
304930,Branch,Platinum,150000,Tier1,TN,Rented,41,0,0,Hindi,SME,Business-Owner,3.0,3.3,4656406,252884,Form16,1,0,14471,79.7,57.2,370,39,2,3,4,3827083,928626,1.5,43,31,37,4,8,10,0,0,0,0,0,2,0,0,1,5493,0,0,5493,0.022,1,198614,0,0,0,0.0,0,0,0,0,149.5,Very Poor,0.822,0.978,0.822,0.199,0.709,0.368,9.8,0,0,0
304931,Online,Classic,100000,Tier2,KA,Owned,6,1,3,English,Self-Employed,Salaried,3.1,5.4,636204,37747,Form16,1,0,47411,66.4,41.0,356,59,6,4,5,2167223,871772,1.5,94,26,60,0,4,4,1,0,0,1,0,0,0,0,1,2326,0,0,2326,0.062,2,297874,60,183852,109227,0.601,1,448251,0,0,452.5,Very Poor,3.406,0.938,3.406,1.37,0.569,0.504,6.1,0,0,0
304932,DSA,Signature,150000,Tier3,KA,Rented,20,1,2,Hindi,Large-Private,Salaried,1.1,1.2000000000000002,4618745,278656,Form16,1,1,251566,71.3,34.2,403,20,1,1,6,170516,1830300,0.093,233,33,133,2,3,3,0,0,0,0,0,1,1,17403,0,0,0,0,17403,0.062,0,0,36,6453,2902,0.674,0,0,0,1,953.7,Very Poor,0.037,0.938,0.037,0.396,0.696,0.427,6.3,0,0,0
304933,Pre-approved,Gold,150000,Tier3,MH,Company-provided,58,1,4,English,PSU,Salaried,1.9,5.5,2281146,143618,Form16,0,0,24172,83.7,77.3,615,29,3,0,3,3979337,1183143,1.5,161,22,91,3,5,6,0,0,1,0,0,1,0,0,0,0,1,12913,12913,0.09,0,0,6,351707,226015,0.45,0,0,0,0,173.6,Poor,1.744,0.91,1.744,0.519,0.744,0.69,0.1,0,0,0
304934,Branch,Gold,50000,Tier1,UP,Owned,76,1,4,English,PSU,Professional,6.9,10.3,3658338,238885,ITR,1,0,48008,90.5,73.0,358,58,6,0,8,2366189,878460,1.5,203,28,115,0,3,5,0,0,0,0,0,0,0,0,1,7380,1,7745,15125,0.063,4,14657,15,64001,50994,0.591,1,950029,0,0,488.6,Very Poor,0.647,0.937,0.647,0.24,0.941,0.757,25.1,1,1,165000
304935,Pre-approved,Gold,100000,Tier2,GJ,Owned,13,1,1,Hindi,Large-Private,Self-Employed,0.0,2.3,2583222,159158,Form16,1,1,153564,42.3,73.4,534,28,6,1,9,637918,1574198,0.405,220,18,119,0,4,7,0,0,1,0,0,1,0,0,0,0,1,5480,5480,0.034,0,0,102,266532,118223,0.95,0,0,1,1,82.1,Very Poor,0.247,0.966,0.247,0.609,0.77,0.508,0.8,0,0,0
304936,Pre-approved,Gold,75000,Tier2,KA,Owned,71,1,3,Hindi,Self-Employed,Salaried,3.9,4.9,2689075,178460,Bank-Statement,1,1,186006,58.4,38.7,452,50,7,2,6,2692771,1778010,1.5,216,17,116,2,6,6,0,0,0,0,0,1,0,0,0,0,1,21388,21388,0.12,4,352076,56,451995,156668,0.663,0,0,0,1,49.9,Very Poor,1.001,0.88,1.001,0.661,0.833,0.897,7.7,0,1,155000
304937,DSA,Gold,100000,Tier2,Others,Owned,9,1,2,Regional,Large-Private,Self-Employed,9.2,11.2,301646,19302,Form16,1,0,46632,79.7,75.7,685,43,6,3,4,1782394,657883,1.5,189,8,98,4,5,5,0,0,0,0,0,0,1,59058,0,0,0,0,59058,2.0,2,178257,103,146553,70342,0.326,0,0,1,1,946.4,Fair,5.0,0.0,5.909,2.181,0.912,0.457,25.3,0,1,35000
304938,DSA,Classic,150000,Tier2,GJ,Owned,101,1,1,English,Self-Employed,Salaried,0.6,1.7999999999999998,1877558,124988,ITR,0,1,124024,90.8,48.9,686,49,2,3,2,1721302,412577,1.5,109,31,70,3,7,7,0,0,0,0,0,0,1,76615,1,22315,1,9314,108244,0.866,4,444115,59,272382,172748,0.716,0,0,1,0,142.2,Fair,0.917,0.134,0.917,0.22,0.72,0.776,2.4,0,1,75000
304939,Online,Gold,150000,Tier2,TN,Owned,25,1,1,Hindi,Self-Employed,Salaried,0.2,2.8000000000000003,2537457,155358,Bank-Statement,0,1,158378,79.8,76.1,576,45,0,2,6,2705716,670480,1.5,184,33,108,3,6,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,3,329156,79,63944,39343,0.133,0,0,0,0,222.1,Poor,1.066,1.0,1.066,0.264,0.382,0.612,11.1,0,0,0
304940,DSA,Gold,50000,Tier3,UP,Company-provided,95,0,0,Hindi,PSU,Self-Employed,1.7,3.2,4263909,261244,Form16,1,1,271369,67.3,52.1,433,54,7,1,2,594907,368786,1.5,8,8,8,0,0,0,0,1,0,1,0,1,1,18082,0,0,0,0,18082,0.069,2,391620,0,0,0,0.0,0,0,1,0,480.3,Very Poor,0.14,0.931,0.14,0.086,0.483,0.316,13.5,0,0,0
304941,DSA,Platinum,50000,Tier1,Others,Owned,108,0,0,Regional,Large-Private,Self-Employed,0.5,1.5,2006209,132674,CA-Certificate,0,1,136991,60.3,53.9,685,29,1,0,7,4673208,1660213,1.5,84,32,58,3,4,7,1,0,0,0,0,0,0,0,1,28051,0,0,28051,0.211,4,407881,0,0,0,0.0,0,0,1,0,142.7,Fair,2.329,0.789,2.329,0.828,0.21,0.172,6.6,0,1,195000
304942,Pre-approved,Classic,75000,Tier3,AP,Rented,118,1,2,Hindi,Self-Employed,Salaried,1.1,2.8,4339150,254451,ITR,1,1,240872,76.2,65.3,766,46,3,4,3,803069,764473,1.05,163,23,93,3,7,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,2,40601,106,177648,70416,0.458,0,0,1,0,949.2,Good,0.185,1.0,0.185,0.176,0.817,0.79,6.3,0,1,225000
304943,Online,Gold,100000,Tier2,GJ,Rented,98,0,0,Hindi,Large-Private,Business-Owner,7.5,16.7,1298580,85974,ITR,1,1,94500,60.5,31.4,623,16,4,2,2,4341662,226079,1.5,120,32,76,3,4,8,0,0,1,0,0,0,0,0,1,6696,0,0,6696,0.078,3,97035,0,0,0,0.0,0,0,0,0,1.4,Poor,3.343,0.922,3.343,0.174,0.586,0.18,0.4,0,0,0
304944,DSA,Platinum,25000,Tier3,UP,Rented,55,1,2,Hindi,Self-Employed,Salaried,1.6,2.2,1305146,82498,Form16,1,0,42771,59.0,41.7,602,38,1,4,1,2343156,122803,1.5,109,13,61,3,3,4,0,0,0,0,0,1,0,0,1,25025,0,0,25025,0.303,3,112342,88,443404,287943,0.405,0,0,1,0,297.6,Poor,1.795,0.697,1.795,0.094,0.742,0.701,2.0,0,1,95000
304945,Online,Platinum,50000,Tier3,KA,Rented,111,1,4,English,Govt,Salaried,4.4,5.5,717339,42482,None,0,1,42947,86.7,78.1,510,28,1,3,2,259828,770454,0.337,181,29,105,2,6,10,0,0,0,0,0,0,1,50383,0,0,0,0,50383,1.186,4,445141,93,168540,96331,0.879,0,0,0,0,507.5,Very Poor,0.362,0.0,0.362,1.074,0.508,0.793,7.9,1,0,0
304946,Online,Gold,25000,Tier1,WB,Family-owned,9,1,4,Regional,Large-Private,Salaried,3.8,6.3,2645248,168485,Form16,1,0,2985,58.7,30.8,790,17,6,4,7,1338784,1057194,1.266,103,18,60,1,1,4,0,0,0,0,0,0,1,48093,1,3862,1,13891,65846,0.391,0,0,45,97109,38760,0.506,0,0,0,0,440.9,Excellent,0.506,0.609,0.506,0.4,0.797,0.381,1.0,0,1,90000
304947,Online,Platinum,50000,Tier1,UP,Rented,60,1,3,Hindi,Govt,Salaried,1.5,1.6,4001105,240116,None,1,0,43640,74.4,55.8,691,54,2,1,0,4359569,1840663,1.5,7,27,17,4,5,9,1,1,0,0,0,2,1,24978,1,24485,1,15042,64505,0.269,3,3979,9,178288,115760,0.718,1,630592,0,1,729.4,Fair,1.09,0.731,1.09,0.46,0.287,0.751,1.5,0,0,0
304948,Online,Classic,200000,Tier3,GJ,Rented,103,1,1,Regional,Large-Private,Salaried,1.2,5.7,366420,20407,ITR,1,1,21618,74.3,66.9,707,27,5,0,2,111915,258428,0.433,46,4,25,0,1,1,0,0,1,0,0,2,0,0,1,20032,1,14237,34269,1.679,1,214310,21,91722,29154,0.482,1,943215,0,0,633.8,Fair,0.305,0.0,0.305,0.705,0.88,0.736,0.7,0,0,0
